month,grid_id,lon,lat,oisst_lon,oisst_lat,sst_c,sst_anomaly_c,n_valid_days,n_days_total,valid_day_fraction,source_status
2003-01-01,G025_R391_C1144,106.125,-7.875,106.125,-7.875,28.81774139404297,0.24225805567637568,31,31,1.0,ok
2003-01-01,G025_R391_C1145,106.375,-7.875,106.375,-7.875,28.832257486158802,0.24580644497707968,31,31,1.0,ok
2003-01-01,G025_R391_C1146,106.625,-7.875,106.625,-7.875,28.769031647712954,0.16870967448959429,31,31,1.0,ok
2003-01-01,G025_R391_C1147,106.875,-7.875,106.875,-7.875,28.757741251299457,0.14129031984315765,31,31,1.0,ok
2003-02-01,G025_R380_C1132,103.125,-5.125,103.125,-5.125,29.03071369443621,0.3489285632967949,28,28,1.0,ok
2003-02-01,G025_R380_C1133,103.375,-5.125,103.375,-5.125,28.977142197745188,0.31785713295851437,28,28,1.0,ok
2003-02-01,G025_R380_C1134,103.625,-5.125,103.625,-5.125,28.989642347608292,0.34749999323061537,28,28,1.0,ok
2003-02-01,G025_R380_C1135,103.875,-5.125,103.875,-5.125,28.99999931880406,0.37357141822576523,28,28,1.0,ok
2003-02-01,G025_R380_C1143,105.875,-5.125,105.875,-5.125,28.701428277151926,0.29035713570192456,28,28,1.0,ok
2003-02-01,G025_R380_C1144,106.125,-5.125,106.125,-5.125,28.61535664967128,0.2492857107094356,28,28,1.0,ok
2003-02-01,G025_R380_C1145,106.375,-5.125,106.375,-5.125,28.465713705335343,0.14607142324426345,28,28,1.0,ok
2003-02-01,G025_R380_C1146,106.625,-5.125,106.625,-5.125,28.341428143637522,0.049285713649754016,28,28,1.0,ok
2003-02-01,G025_R380_C1147,106.875,-5.125,106.875,-5.125,28.226070676531112,-0.05749999651951449,28,28,1.0,ok
2003-02-01,G025_R381_C1132,103.125,-5.375,103.125,-5.375,28.87571382522583,0.2053571380674839,28,28,1.0,ok
2003-02-01,G025_R381_C1133,103.375,-5.375,103.375,-5.375,28.907142298562185,0.25321428211671965,28,28,1.0,ok
2003-02-01,G025_R381_C1134,103.625,-5.375,103.625,-5.375,28.97357075554984,0.33142856295619694,28,28,1.0,ok
2003-02-01,G025_R381_C1135,103.875,-5.375,103.875,-5.375,29.022499288831437,0.39071427738027914,28,28,1.0,ok
